name,band,ra,dec,raerr,decerr,flux,type,activity type
HPPSC070A_J150044.4+483716,blue,225.184997,48.621213,0.000187,0.000124,36.552,b'G',
HPPSC070A_J124352.2-020724,blue,190.967743,-2.123233,0.000104,0.000104,46.503,b'G',
HPPSC070A_J033846.2-354019,blue,54.692817,-35.672054,0.000184,0.000149,27.052,b'G',
HPPSC070A_J190605.1-375925,blue,286.52141,-37.990336,0.000206,0.000163,331.202,b'G',
HPPSC070A_J143659.1+631953,blue,219.246347,63.331502,0.000389,0.000174,37.62,b'G',
HPPSC070A_J125643.5+214059,blue,194.18147,21.682957,0.000005,0.000004,15233.286,b'G',
HPPSC070A_J082656.7+214208,blue,126.736394,21.702209,0.000171,0.000159,18.78,b'G',
HPPSC070A_J122138.0+043025,blue,185.408711,4.506886,0.000106,0.000105,45.487,b'G',
HPPSC070A_J114323.0+200027,blue,175.846166,20.007586,0.000317,0.000298,8.906,b'G',
HPPSC070A_J130002.7+273433,blue,195.011575,27.575796,0.00015,0.000133,36.952,b'G',
HPPSC070A_J121357.2+534501,blue,183.488716,53.750149,0.000123,0.000073,21.695,b'G',
HPPSC070A_J121402.4+534518,blue,183.510016,53.755005,0.000169,0.0001,22.153,b'G',
HPPSC070A_J094730.1+132539,blue,146.875458,13.427483,0.000212,0.000206,13.398,b'G',
HPPSC070A_J124402.2+453020,blue,191.009397,45.505477,0.000367,0.000257,32.181,b'G',
HPPSC070A_J111734.2-763724,blue,169.39286,-76.62339,0.001821,0.000421,136.139,b'G',
HPPSC070A_J125816.6+270845,blue,194.569375,27.145913,0.000174,0.000155,40.045,b'G',
HPPSC070A_J124623.0-021842,blue,191.596087,-2.311741,0.000064,0.000064,102.799,b'G',
HPPSC070A_J205719.3+483220,blue,314.330804,48.5388,0.000093,0.000061,2288.256,b'G',
HPPSC070A_J223520.9+753233,blue,338.837334,75.54258,0.000316,0.000079,451.934,b'G',
HPPSC070A_J131419.0-025626,blue,198.579396,-2.940466,0.000227,0.000226,17.836,b'G',
HPPSC070A_J095335.1-122844,blue,148.396321,-12.478982,0.000006,0.000006,2145.311,b'G',
HPPSC070A_J061915.4+165755,blue,94.814205,16.965311,0.000112,0.000107,687.691,b'G',
HPPSC070A_J091338.7-101918,blue,138.411551,-10.321742,0.000006,0.000006,1817.835,b'G',
HPPSC070A_J165203.8-145738,blue,253.015852,-14.960636,0.000311,0.000301,243.724,b'G',
HPPSC070A_J130032.7+280352,blue,195.136453,28.064533,0.000165,0.000145,17.053,b'G',
HPPSC070A_J135833.5+372715,blue,209.639961,37.454059,0.000006,0.000005,7308.928,b'G',
HPPSC070A_J022321.8+321149,blue,35.841073,32.196824,0.000005,0.000004,6347.017,b'G',
HPPSC070A_J112710.8+084352,blue,171.79532,8.731181,0.000029,0.000029,283.165,b'G',
HPPSC070A_J193336.5+190727,blue,293.402136,19.124175,0.000085,0.00008,1198.815,b'G',
HPPSC070A_J013249.7+304555,blue,23.207374,30.765161,0.000175,0.00015,24.489,b'G',
HPPSC070A_J103249.3+530458,blue,158.205775,53.082812,0.000353,0.000212,31.048,b'G',
HPPSC070A_J114030.5+383916,blue,175.127476,38.654314,0.000385,0.000301,27.705,b'G',
HPPSC070A_J140400.0+542835,blue,211.000218,54.476509,0.000158,0.000092,40.443,b'G',
HPPSC070A_J135831.9+474310,blue,209.632948,47.719451,0.000307,0.000206,37.32,b'G',
HPPSC070A_J050005.7+443955,blue,75.024002,44.665214,0.000636,0.000452,165.186,b'G',
HPPSC070A_J094754.2+130246,blue,146.975858,13.04602,0.000205,0.000199,32.608,b'G',
HPPSC070A_J053946.4+313010,blue,84.943423,31.502795,0.000173,0.000148,376.286,b'G',
HPPSC070A_J053637.0-061500,blue,84.15444,-6.249936,0.000067,0.000067,1458.096,b'G',
HPPSC070A_J230920.7-674239,blue,347.336511,-67.71092,0.000293,0.000111,27.744,b'G',
HPPSC070A_J222752.5-211715,blue,336.968973,-21.287375,0.000293,0.000273,119.415,b'G',
HPPSC070A_J043456.8+232502,blue,68.736838,23.417157,0.000439,0.000403,173.233,b'G',
HPPSC070A_J030004.5-104928,blue,45.018771,-10.824553,0.000048,0.000047,125.256,b'G',
HPPSC070A_J045823.9+263614,blue,74.59975,26.603784,0.000319,0.000285,207.488,b'G',
HPPSC070A_J043558.9+474303,blue,68.995535,47.717436,0.000072,0.000049,3880.148,b'G',
HPPSC070A_J121911.6+115940,blue,184.798433,11.99439,0.000024,0.000023,327.334,b'G',
HPPSC070A_J095652.3+411624,blue,149.217902,41.273326,0.00014,0.000105,28.663,b'G',
HPPSC070A_J065820.5-555621,blue,104.585601,-55.939037,0.000209,0.000117,13.239,b'G',
HPPSC070A_J102329.7+041142,blue,155.874142,4.194885,0.000262,0.000261,21.319,b'G',
HPPSC070A_J124147.4+323213,blue,190.447676,32.536839,0.000064,0.000054,317.432,b'G',
HPPSC070A_J075951.8-324243,blue,119.965904,-32.711824,0.000526,0.000442,122.891,b'G',
HPPSC070A_J111133.0+354041,blue,167.887498,35.67804,0.000229,0.000186,22.088,b'G',
HPPSC070A_J064110.0+084457,blue,100.291877,8.749269,0.000076,0.000075,319.291,b'G',
HPPSC070A_J034943.4-000730,blue,57.431121,-0.125031,0.000056,0.000056,65.836,b'G',
HPPSC070A_J080445.6+185348,blue,121.190193,18.896804,0.000106,0.0001,42.437,b'G',
HPPSC070A_J090025.1+390649,blue,135.104658,39.113584,0.000368,0.000285,65.105,b'G',
HPPSC070A_J033253.0-275115,blue,53.220877,-27.854159,0.000253,0.000224,2.315,b'G',
HPPSC070A_J162846.4+222505,blue,247.193599,22.417947,0.000277,0.000256,24.291,b'G',
HPPSC070A_J124212.1+324222,blue,190.550782,32.706101,0.000172,0.000144,18.163,b'G',
HPPSC070A_J033221.9-274033,blue,53.091277,-27.675905,0.000154,0.000136,2.839,b'G',
HPPSC070A_J114847.5+293901,blue,177.198003,29.650415,0.000109,0.000095,56.936,b'G',
HPPSC070A_J154442.9-342432,blue,236.178955,-34.408751,0.000603,0.000497,55.555,b'G',
HPPSC070A_J171635.8-102041,blue,259.149346,-10.344723,0.000005,0.000005,17361.244,b'G',
HPPSC070A_J140824.4+003922,blue,212.101886,0.655996,0.000145,0.000145,34.4,b'G',
HPPSC070A_J062346.3-321259,blue,95.943272,-32.216481,0.00004,0.000034,205.316,b'G',
HPPSC070A_J125934.1+271612,blue,194.892372,27.269956,0.000217,0.000193,30.024,b'G',
HPPSC070A_J013254.9+303653,blue,23.228891,30.614657,0.000276,0.000237,31.397,b'G',
HPPSC070A_J055936.2+215055,blue,89.900914,21.848629,0.000096,0.000089,543.936,b'G',
HPPSC070A_J035342.7+371407,blue,58.427932,37.23536,0.00002,0.000016,763.415,b'G',
HPPSC070A_J144024.6-001542,blue,220.102677,-0.261744,0.000166,0.000166,62.804,b'G',
HPPSC070A_J055757.4+223320,blue,89.489535,22.555517,0.000204,0.000188,211.58,b'G',
HPPSC070A_J061358.3+802835,blue,93.493028,80.476307,0.000079,0.000013,1075.989,b'G',
HPPSC070A_J034914.6+331928,blue,57.311175,33.324557,0.000221,0.000185,266.969,b'G',
HPPSC070A_J114636.9+061124,blue,176.653778,6.190007,0.000245,0.000244,10.201,b'G',
HPPSC070A_J122324.1+024045,blue,185.85064,2.679155,0.000269,0.000269,31.768,b'G',
HPPSC070A_J035736.7-053733,blue,59.403073,-5.625946,0.000148,0.000147,10.656,b'G',
HPPSC070A_J032239.3+580836,blue,50.664073,58.143296,0.00019,0.000101,1011.181,b'G',
HPPSC070A_J032621.6+295831,blue,51.590289,29.975155,0.000223,0.000193,225.226,b'G',
HPPSC070A_J053449.3+310405,blue,83.705711,31.06802,0.000445,0.000381,157.092,b'G',
HPPSC070A_J180506.4+110133,blue,271.276893,11.025862,0.000069,0.000068,33.72,b'G',
HPPSC070A_J114845.9+293829,blue,177.191307,29.641398,0.000013,0.000011,860.391,b'G',
HPPSC070A_J041902.0+365947,blue,64.758606,36.996393,0.000489,0.000391,127.855,b'G',
HPPSC070A_J034450.8+675122,blue,56.211669,67.85612,0.000591,0.000223,94.147,b'G',
HPPSC070A_J054609.7+884443,blue,86.540571,88.745298,0.00125,0.000027,126.009,b'G',
HPPSC070A_J042737.5+375730,blue,66.906398,37.958442,0.000109,0.000086,1002.028,b'G',
HPPSC070A_J121015.7+392452,blue,182.565761,39.414553,0.00018,0.000139,42.453,b'G',
HPPSC070A_J122741.9+440358,blue,186.924594,44.066031,0.000165,0.000119,37.072,b'G',
HPPSC070A_J090357.4-445708,blue,135.989441,-44.952227,0.000067,0.000048,328.644,b'G',
HPPSC070A_J125349.5+270518,blue,193.456424,27.088268,0.000147,0.000131,24.351,b'G',
HPPSC070A_J141802.2+005716,blue,214.509189,0.954527,0.000247,0.000247,10.564,b'G',
HPPSC070A_J081113.8+251310,blue,122.807607,25.219439,0.000034,0.00003,142.708,b'G',
HPPSC070A_J133542.9+134213,blue,203.928967,13.703723,0.000168,0.000163,24.295,b'G',
HPPSC070A_J153000.7+125922,blue,232.503288,12.989542,0.000004,0.000004,7160.593,b'G',
HPPSC070A_J124517.2-024120,blue,191.321898,-2.688782,0.000091,0.000091,115.859,b'G',
HPPSC070A_J103923.6+451054,blue,159.84856,45.181733,0.00003,0.000021,99.569,b'G',
HPPSC070A_J125818.6+271839,blue,194.577872,27.31093,0.000032,0.000028,391.748,b'G',
HPPSC070A_J091346.4+405346,blue,138.443531,40.896213,0.000094,0.000071,67.804,b'G',
HPPSC070A_J094850.0+131847,blue,147.208645,13.312975,0.000231,0.000225,16.405,b'G',
HPPSC070A_J005423.6+564641,blue,13.598586,56.778166,0.000148,0.000081,101.745,b'G',
HPPSC070A_J133014.4+471436,blue,202.560152,47.243408,0.000436,0.000296,25.671,b'G',
HPPSC070A_J141826.9+005927,blue,214.612409,0.990925,0.000129,0.000129,19.629,b'G',
HPPSC070A_J044224.9+360456,blue,70.603855,36.082105,0.000012,0.000009,580.167,b'G',
HPPSC070A_J043033.2+385548,blue,67.638402,38.929927,0.000006,0.000005,7432.178,b'G',
HPPSC070A_J045747.3+414624,blue,74.447073,41.773363,0.000056,0.000042,2451.978,b'G',
HPPSC070A_J125855.6+272147,blue,194.731955,27.362978,0.000157,0.000139,39.063,b'G',
HPPSC070A_J053248.1-042814,blue,83.200671,-4.470453,0.000303,0.000302,195.062,b'G',
HPPSC070A_J121702.4+390437,blue,184.260088,39.076873,0.000008,0.000006,926.18,b'G',
HPPSC070A_J033316.3+565927,blue,53.318035,56.990942,0.000543,0.000296,286.178,b'G',
HPPSC070A_J142400.0+254043,blue,216.000285,25.678622,0.000243,0.000219,25.81,b'G',
HPPSC070A_J033233.6-274313,blue,53.140152,-27.72027,0.000099,0.000087,3.164,b'G',
HPPSC070A_J041033.9+394902,blue,62.641424,39.81725,0.000484,0.000372,164.442,b'G',
HPPSC070A_J033216.2-274900,blue,53.067481,-27.816547,0.000106,0.000094,2.997,b'G',
HPPSC070A_J022814.4+311859,blue,37.060287,31.316284,0.000033,0.000028,317.674,b'G',
HPPSC070A_J134920.7-281202,blue,207.336511,-28.200589,0.00003,0.000027,368.798,b'G',
HPPSC070A_J083140.4+524629,blue,127.918322,52.774648,0.000308,0.000186,13.452,b'G',
HPPSC070A_J004824.4+413500,blue,12.101966,41.583219,0.000398,0.000298,101.578,b'G',
HPPSC070A_J165242.3-144652,blue,253.176297,-14.781131,0.000073,0.00007,1072.659,b'G',
HPPSC070A_J111828.8-325308,blue,169.620045,-32.885508,0.000061,0.000051,132.483,b'G',
HPPSC070A_J080030.2-340154,blue,120.125932,-34.031621,0.000181,0.00015,360.091,b'G',
HPPSC070A_J113207.3+704908,blue,173.030805,70.818899,0.00032,0.000105,79.958,b'G',
HPPSC070A_J141715.3+445546,blue,214.313757,44.929433,0.000123,0.000087,169.56,b'G',
HPPSC070A_J094310.7+701538,blue,145.794739,70.260511,0.000222,0.000075,119.761,b'G',
HPPSC070A_J152728.4+603819,blue,231.868699,60.638616,0.000129,0.000063,24.65,b'G',
HPPSC070A_J141012.1-005224,blue,212.550807,-0.87346,0.000099,0.000099,30.796,b'G',
HPPSC070A_J121916.7+063619,blue,184.819729,6.605212,0.000153,0.000152,23.569,b'G',
HPPSC070A_J054926.8+031638,blue,87.361767,3.277184,0.000466,0.000466,119.171,b'G',
HPPSC070A_J000138.4+232901,blue,0.410342,23.483663,0.000013,0.000012,452.418,b'G',
HPPSC070A_J121214.6+131247,blue,183.060984,13.213148,0.000119,0.000115,47.121,b'G',
HPPSC070A_J012720.8-323337,blue,21.83677,-32.56027,0.000183,0.000154,46.845,b'G',
HPPSC070A_J140057.8+425120,blue,210.240892,42.855644,0.00001,0.000007,1357.879,b'G',
HPPSC070A_J162844.5+393056,blue,247.185421,39.51564,0.000099,0.000077,67.347,b'G',
HPPSC070A_J140509.7+534413,blue,211.29054,53.73691,0.000071,0.000042,122.533,b'G',
HPPSC070A_J075641.5-320810,blue,119.173143,-32.136019,0.000126,0.000106,607.056,b'G',
HPPSC070A_J082647.2+214903,blue,126.69704,21.817437,0.000047,0.000044,34.845,b'G',
HPPSC070A_J061908.4+124231,blue,94.785306,12.708662,0.000369,0.00036,259.444,b'G',
HPPSC070A_J094803.8-563409,blue,147.016211,-56.569265,0.000343,0.000189,280.398,b'G',
HPPSC070A_J094608.9+030422,blue,146.537429,3.072791,0.000136,0.000136,62.605,b'G',
HPPSC070A_J045350.9+442450,blue,73.46243,44.413767,0.000602,0.00043,143.353,b'G',
HPPSC070A_J033209.8-275313,blue,53.041227,-27.886962,0.000073,0.000065,5.792,b'G',
HPPSC070A_J061918.2+131836,blue,94.826109,13.309949,0.000229,0.000223,244.74,b'G',
HPPSC070A_J203324.1+600507,blue,308.350651,60.085416,0.000997,0.000497,55.766,b'G',
HPPSC070A_J033219.2-274431,blue,53.080154,-27.741839,0.000138,0.000122,3.566,b'G',
HPPSC070A_J084930.8+445253,blue,132.378725,44.881298,0.000357,0.000253,14.741,b'G',
HPPSC070A_J020924.6-100810,blue,32.352756,-10.136094,0.000012,0.000011,5471.984,b'G',
HPPSC070A_J090045.9+205648,blue,135.191257,20.946694,0.000285,0.000267,32.735,b'G',
HPPSC070A_J153455.0+232805,blue,233.729385,23.468037,0.000093,0.000086,19.311,b'G',
HPPSC070A_J120620.0-785607,blue,181.583659,-78.935255,0.000866,0.000166,293.608,b'G',
HPPSC070A_J013430.6+301030,blue,23.627523,30.174874,0.0002,0.000173,29.005,b'G',
HPPSC070A_J235045.7+621053,blue,357.690617,62.181266,0.000302,0.000141,430.314,b'G',
HPPSC070A_J063247.2+634026,blue,98.196832,63.673806,0.000025,0.000011,1003.229,b'G',
HPPSC070A_J122929.9-721944,blue,187.374698,-72.32885,0.00069,0.000209,456.336,b'G',
HPPSC070A_J233355.2-234341,blue,353.480095,-23.728144,0.000045,0.000042,142.882,b'G',
HPPSC070A_J165235.7+353600,blue,253.149045,35.599917,0.000217,0.000176,23.974,b'G',
HPPSC070A_J230459.8+622506,blue,346.249512,62.418472,0.000988,0.000458,103.047,b'G',
HPPSC070A_J152746.9+065328,blue,231.945589,6.891161,0.000135,0.000134,9.507,b'G',
HPPSC070A_J115657.4-795423,blue,179.239275,-79.906372,0.000348,0.000061,355.026,b'G',
HPPSC070A_J134112.8-143840,blue,205.303696,-14.644508,0.000062,0.00006,140.725,b'G',
HPPSC070A_J054653.2+002210,blue,86.721892,0.369561,0.000036,0.000036,211.99,b'G',
HPPSC070A_J011834.0-001342,blue,19.641767,-0.228423,0.000006,0.000006,4070.885,b'G',
HPPSC070A_J123416.1+081406,blue,188.567242,8.2349,0.000136,0.000135,36.091,b'G',
HPPSC070A_J043000.9+501526,blue,67.504073,50.257202,0.000347,0.000222,192.618,b'G',
HPPSC070A_J113246.6+525628,blue,173.194463,52.941075,0.000111,0.000067,142.915,b'G',
HPPSC070A_J124412.9-020900,blue,191.053928,-2.149893,0.000144,0.000144,46.913,b'G',
HPPSC070A_J053340.2-073219,blue,83.417564,-7.53851,0.000215,0.000213,262.341,b'G',
HPPSC070A_J122655.0+215145,blue,186.729353,21.862396,0.000106,0.000098,18.008,b'G',
HPPSC070A_J103152.0-345114,blue,157.966845,-34.853853,0.000005,0.000004,7119.913,b'G',
HPPSC070A_J164706.3-145145,blue,251.776465,-14.862509,0.000143,0.000138,449.21,b'G',
HPPSC070A_J072307.9-175529,blue,110.783133,-17.924675,0.000204,0.000194,304.257,b'G',
HPPSC070A_J134331.5+415501,blue,205.881628,41.916906,0.000331,0.000246,5.718,b'G',
HPPSC070A_J083116.8+374239,blue,127.820288,37.710941,0.000138,0.000109,72.346,b'G',
HPPSC070A_J053243.5+325346,blue,83.181627,32.896246,0.000415,0.000349,158.718,b'G',
HPPSC070A_J043822.6+474655,blue,69.594527,47.78187,0.000653,0.000439,177.406,b'G',
HPPSC070A_J080841.8-333237,blue,122.174342,-33.543656,0.000551,0.000459,151.756,b'G',
HPPSC070A_J055722.1+264326,blue,89.342287,26.723904,0.000349,0.000312,190.853,b'G',
HPPSC070A_J081744.7+292047,blue,124.436249,29.346427,0.000135,0.000118,14.408,b'G',
HPPSC070A_J092047.6-080202,blue,140.198546,-8.033823,0.000022,0.000022,378.692,b'G',
HPPSC070A_J004505.9+422819,blue,11.274777,42.471982,0.000136,0.0001,179.135,b'G',
HPPSC070A_J115139.8-022053,blue,177.916131,-2.34796,0.000237,0.000237,27.75,b'G',
HPPSC070A_J041131.6+384444,blue,62.881885,38.745507,0.000278,0.000217,233.553,b'G',
HPPSC070A_J230234.2+012638,blue,345.64257,1.443966,0.000108,0.000108,15.014,b'G',
HPPSC070A_J225939.5-070451,blue,344.914746,-7.08089,0.000079,0.000078,28.705,b'G',
HPPSC070A_J111919.2-030329,blue,169.830159,-3.058086,0.000058,0.000057,44.861,b'G',
HPPSC070A_J140342.2+542347,blue,210.92609,54.396385,0.000322,0.000188,52.76,b'G',
HPPSC070A_J181255.3+682148,blue,273.230741,68.363269,0.000012,0.000004,7690.801,b'G',
HPPSC070A_J123804.6+114926,blue,189.519316,11.82399,0.000309,0.000302,21.046,b'G',
HPPSC070A_J123410.7+081447,blue,188.544746,8.246409,0.000266,0.000263,29.956,b'G',
HPPSC070A_J121013.0+392424,blue,182.554316,39.40662,0.000042,0.000032,172.35,b'G',
HPPSC070A_J033206.2-274507,blue,53.025928,-27.752043,0.000144,0.000127,3.048,b'G',
HPPSC070A_J115657.6-795629,blue,179.240053,-79.941288,0.000566,0.000099,194.786,b'G',
HPPSC070A_J101630.7+303514,blue,154.128253,30.587291,0.000187,0.000161,28.58,b'G',
HPPSC070A_J111848.4-324404,blue,169.701783,-32.73451,0.000264,0.000222,20.782,b'G',
HPPSC070A_J164650.1-104957,blue,251.709059,-10.832567,0.0002,0.000196,255.763,b'G',
HPPSC070A_J125512.7+272318,blue,193.802981,27.388281,0.000092,0.000082,68.726,b'G',
HPPSC070A_J113517.6-014837,blue,173.823375,-1.81038,0.000183,0.000183,28.196,b'G',
HPPSC070A_J094826.1+133905,blue,147.108758,13.651463,0.000265,0.000258,35.143,b'G',
HPPSC070A_J144100.3-370350,blue,220.251344,-37.063798,0.000022,0.000018,295.274,b'G',
HPPSC070A_J084910.3+445333,blue,132.293269,44.892521,0.0001,0.000071,16.096,b'G',
HPPSC070A_J034611.0+330848,blue,56.545982,33.146683,0.000301,0.000252,281.029,b'G',
HPPSC070A_J155445.9+320628,blue,238.691318,32.107833,0.000156,0.000132,50.384,b'G',
HPPSC070A_J160242.5-192920,blue,240.677227,-19.488844,0.000015,0.000014,484.379,b'G',
HPPSC070A_J074329.6-281446,blue,115.873646,-28.246166,0.000263,0.000232,205.601,b'G',
HPPSC070A_J031501.4+420209,blue,48.755925,42.035954,0.000006,0.000005,7953.879,b'G',
HPPSC070A_J130059.7+274216,blue,195.249024,27.70457,0.000332,0.000294,25.051,b'G',
HPPSC070A_J055542.6+032332,blue,88.927589,3.392291,0.000009,0.000009,3867.067,b'G',
HPPSC070A_J023112.8+873639,blue,37.803547,87.610882,0.004099,0.000171,240.941,b'G',
HPPSC070A_J045314.5+440226,blue,73.310512,44.04058,0.000066,0.000048,1807.611,b'G',
HPPSC070A_J111830.4+402553,blue,169.626982,40.43149,0.000023,0.000018,171.892,b'G',
HPPSC070A_J125702.4+275014,blue,194.260306,27.83721,0.000189,0.000167,40.353,b'G',
HPPSC070A_J130006.4+282622,blue,195.026933,28.439464,0.000335,0.000295,13.377,b'G',
HPPSC070A_J151656.5+362312,blue,229.23565,36.386704,0.000173,0.000139,28.447,b'G',
HPPSC070A_J075949.4-311806,blue,119.955844,-31.301699,0.000105,0.00009,669.111,b'G',
HPPSC070A_J013321.5+303858,blue,23.339852,30.649445,0.000117,0.000101,34.415,b'G',
HPPSC070A_J095510.0+690855,blue,148.791701,69.148586,0.000797,0.000284,47.29,b'G',
HPPSC070A_J135216.5+020631,blue,208.068774,2.10866,0.000008,0.000008,1235.723,b'G',
HPPSC070A_J033213.8-274953,blue,53.057859,-27.831328,0.000173,0.000153,2.819,b'G',
HPPSC070A_J123617.7+130905,blue,189.074098,13.151486,0.000162,0.000158,28.082,b'G',
HPPSC070A_J062721.7-471037,blue,96.840463,-47.176877,0.000007,0.000005,7909.346,b'G',
HPPSC070A_J033248.1-274856,blue,53.200677,-27.815567,0.000135,0.00012,2.76,b'G',
HPPSC070A_J164714.5-141859,blue,251.810569,-14.316321,0.000138,0.000134,433.325,b'G',
HPPSC070A_J091555.6+441959,blue,138.981824,44.332972,0.000007,0.000005,6044.34,b'G',
HPPSC070A_J060159.8+201045,blue,90.499478,20.179208,0.000079,0.000074,1059.86,b'G',
HPPSC070A_J112514.9+022723,blue,171.312119,2.456339,0.000143,0.000143,36.461,b'G',
HPPSC070A_J180459.8-034750,blue,271.249462,-3.79735,0.000337,0.000336,198.013,b'G',
HPPSC070A_J061443.9+802737,blue,93.683014,80.460144,0.000336,0.000056,81.185,b'G',
HPPSC070A_J104022.3-462525,blue,160.093097,-46.423735,0.000014,0.00001,1172.898,b'G',
HPPSC070A_J123531.7+275044,blue,188.882214,27.845522,0.00009,0.00008,51.969,b'G',
HPPSC070A_J053614.6+872632,blue,84.061029,87.442264,0.000951,0.000042,117.281,b'G',
HPPSC070A_J125736.5+273822,blue,194.402218,27.63935,0.000254,0.000225,25.073,b'G',
HPPSC070A_J073433.5-214732,blue,113.639749,-21.792206,0.000233,0.000216,253.838,b'G',
HPPSC070A_J134722.8-302730,blue,206.845167,-30.458371,0.000288,0.000248,29.441,b'G',
HPPSC070A_J074421.4-260249,blue,116.089163,-26.047027,0.00018,0.000162,550.051,b'G',
HPPSC070A_J155614.0+662054,blue,239.058541,66.348441,0.000102,0.000041,63.879,b'G',
HPPSC070A_J074801.2-273105,blue,117.005125,-27.518191,0.00029,0.000257,203.243,b'G',
HPPSC070A_J024134.9+071114,blue,40.395583,7.187108,0.00002,0.00002,403.547,b'G',
HPPSC070A_J130257.7+050625,blue,195.740639,5.106891,0.000181,0.00018,9.821,b'G',
HPPSC070A_J033247.7-274452,blue,53.199003,-27.747816,0.000096,0.000085,2.607,b'G',
HPPSC070A_J075304.7+422931,blue,118.269699,42.491888,0.000249,0.000184,7.608,b'G',
HPPSC070A_J122100.9-712527,blue,185.254139,-71.424194,0.000312,0.000099,914.146,b'G',
HPPSC070A_J033250.5-274708,blue,53.210408,-27.785484,0.000138,0.000122,1.921,b'G',
HPPSC070A_J235126.7+203510,blue,357.861243,20.586122,0.000006,0.000005,20726.442,b'G',
HPPSC070A_J120317.8+442833,blue,180.824225,44.475856,0.000333,0.000238,56.349,b'G',
HPPSC070A_J033229.7-274243,blue,53.124083,-27.711869,0.000067,0.000059,5.197,b'G',
HPPSC070A_J053526.8+883159,blue,83.861734,88.533134,0.00057,0.000015,490.131,b'G',
HPPSC070A_J213553.9+472820,blue,323.974748,47.472328,0.000026,0.000017,472.891,b'G',
HPPSC070A_J050819.6+172148,blue,77.081934,17.363346,0.000009,0.000008,2265.966,b'G',
HPPSC070A_J140220.2+542003,blue,210.58416,54.33417,0.000211,0.000123,121.375,b'G',
HPPSC070A_J021040.1+630458,blue,32.667176,63.082793,0.000093,0.000042,2747.148,b'G',
HPPSC070A_J120239.9+030305,blue,180.666369,3.051305,0.000102,0.000101,37.726,b'G',
HPPSC070A_J080632.7-361109,blue,121.636612,-36.185894,0.000549,0.000443,144.654,b'G',
